,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
6239,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.connectViaHttpProxyToHttpsUsingHttpsProxySystemProperty,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6240,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testConnectViaHttpProxyToHttps,23.0,3.0,0.217391304347826,0.0,0.0,0,0.0,0,8.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6241,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,26.0,4.0,0.0384615384615384,1.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6242,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.initResponseCache,6.0,2.0,0.0,0.0,2.0,0,0.0,1,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6243,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.proxyConnectIncludesProxyHeadersOnly,28.0,3.0,0.25,0.0,0.0,0,0.0,0,7.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6244,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.proxyAuthenticateOnConnect,23.0,3.0,0.2608695652173913,0.0,0.0,0,0.0,0,2.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6245,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.proxyWithConnectionClose,13.0,3.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6246,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.proxyWithConnectionReuse,15.0,3.0,0.0666666666666666,0.0,0.0,0,0.0,0,5.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6247,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.disconnectedConnection,14.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6248,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.disconnectBeforeConnect,8.0,3.0,0.125,1.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6249,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.defaultRequestProperty,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6250,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.readAscii,17.0,6.0,0.0,0.0,0.0,0,0.0,0,3.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6251,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.markAndResetWithContentLengthHeader,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6252,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.markAndResetWithChunkedEncoding,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6253,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.markAndResetWithNoLengthHeaders,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6254,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testMarkAndReset,19.0,3.0,0.1578947368421052,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6255,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.unauthorizedResponseHandling,18.0,3.0,0.1666666666666666,4.0,0.0,0,0.0,0,2.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6256,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.nonHexChunkSize,11.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6257,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.missingChunkBody,11.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6258,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.gzipEncodingEnabledByDefault,15.0,2.0,0.2,2.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6259,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.clientConfiguredGzipContentEncoding,12.0,2.0,0.1666666666666666,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6260,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.gzipAndConnectionReuseWithFixedLength,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6261,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.gzipAndConnectionReuseWithChunkedEncoding,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6262,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.gzipAndConnectionReuseWithFixedLengthAndTls,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6263,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.gzipAndConnectionReuseWithChunkedEncodingAndTls,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6264,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.clientConfiguredCustomContentEncoding,9.0,2.0,0.1111111111111111,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6265,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testClientConfiguredGzipContentEncodingAndConnectionReuse,31.0,3.0,0.0967741935483871,2.0,0.0,0,0.0,0,6.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6266,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.earlyDisconnectDoesntHarmPoolingWithChunkedEncoding,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6267,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.earlyDisconnectDoesntHarmPoolingWithFixedLengthEncoding,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6268,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testEarlyDisconnectDoesntHarmPooling,19.0,2.0,0.1578947368421052,2.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6269,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.streamDiscardingIsTimely,15.0,3.0,0.2,2.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6270,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.setChunkedStreamingMode,14.0,2.0,0.1428571428571428,2.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6271,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.authenticateWithFixedLengthStreaming,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6272,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.authenticateWithChunkedStreaming,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6273,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testAuthenticateWithStreamingPost,27.0,5.0,0.037037037037037,2.0,0.0,0,1.0,0,2.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6274,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.nonStandardAuthenticationScheme,4.0,2.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6275,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.nonStandardAuthenticationSchemeWithRealm,4.0,2.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6276,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.digestAuthentication,4.0,2.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6277,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.allAttributesSetInServerAuthenticationCallbacks,14.0,2.0,0.5714285714285714,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6278,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.allAttributesSetInProxyAuthenticationCallbacks,14.0,2.0,0.5714285714285714,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6279,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.authCallsForHeader,18.0,5.0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6280,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.setValidRequestMethod,11.0,2.0,0.6363636363636364,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6281,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.assertValidRequestMethod,5.0,2.0,0.2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6282,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.setInvalidRequestMethodLowercase,4.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6283,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.setInvalidRequestMethodConnect,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6284,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.assertInvalidRequestMethod,9.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6285,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.shoutcast,8.0,2.0,0.25,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6286,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.cannotSetNegativeFixedLengthStreamingMode,10.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6287,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.canSetNegativeChunkedStreamingMode,5.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6288,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.cannotSetFixedLengthStreamingModeAfterConnect,12.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6289,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.cannotSetChunkedStreamingModeAfterConnect,12.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6290,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.cannotSetFixedLengthStreamingModeAfterChunkedStreamingMode,11.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6291,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.cannotSetChunkedStreamingModeAfterFixedLengthStreamingMode,11.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6292,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.secureFixedLengthStreaming,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6293,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.secureChunkedStreaming,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6294,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testSecureStreamingPost,33.0,4.0,0.1212121212121212,3.0,0.0,0,1.0,0,6.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6295,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.authenticateWithPost,24.0,3.0,0.1666666666666666,1.0,0.0,0,1.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6296,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.authenticateWithGet,18.0,3.0,0.1666666666666666,0.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6297,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.authenticateRealmUppercase,11.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6298,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedWithChunkedEncoding,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6299,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedWithContentLengthHeader,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6300,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedWithNoLengthHeaders,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6301,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testRedirected,16.0,3.0,0.1875,0.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6302,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedOnHttps,15.0,3.0,0.2,0.0,0.0,0,0.0,0,2.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6303,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.notRedirectedFromHttpsToHttp,10.0,3.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6304,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.notRedirectedFromHttpToHttps,7.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6305,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedFromHttpsToHttpFollowingProtocolRedirects,18.0,3.0,0.2777777777777778,5.0,0.0,0,0.0,0,4.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6306,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedFromHttpToHttpsFollowingProtocolRedirects,14.0,3.0,0.0714285714285714,1.0,0.0,0,0.0,0,2.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6307,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectToAnotherOriginServer,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6308,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectToAnotherOriginServerWithHttps,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6309,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectToAnotherOriginServer,27.0,3.0,0.2592592592592592,0.0,0.0,0,0.0,0,3.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6310,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectWithProxySelector,22.0,3.0,0.0909090909090909,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6311,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.select,5.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6312,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.connectFailed,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6313,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response300MultipleChoiceWithPost,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6314,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response301MovedPermanentlyWithPost,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6315,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response302MovedTemporarilyWithPost,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6316,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response303SeeOtherWithPost,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6317,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.testResponseRedirectedWithPost,18.0,2.0,0.2222222222222222,2.0,0.0,0,1.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6318,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedPostStripsRequestBodyHeaders,20.0,2.0,0.25,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6319,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response305UseProxy,10.0,2.0,0.2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6320,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response307WithGet,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6321,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response307WithHead,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6322,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response307WithOptions,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6323,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.response307WithPost,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
6324,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.test307Redirect,40.0,5.0,0.225,5.0,0.0,0,1.0,0,5.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6325,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.follow20Redirects,10.0,3.0,0.1,0.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6326,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.doesNotFollow21Redirects,17.0,4.0,0.1764705882352941,2.0,0.0,0,0.0,0,1.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6327,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.httpsWithCustomTrustManager,19.0,3.0,0.2105263157894736,0.0,0.0,0,0.0,0,7.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6328,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.readTimeouts,18.0,3.0,0.1111111111111111,4.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6329,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.setChunkedEncodingAsRequestProperty,11.0,2.0,0.0909090909090909,1.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,0
6330,okhttp,com.squareup.okhttp.internal.http.URLConnectionTest.connectionCloseInRequest,12.0,2.0,0.25,3.0,0.0,0,0.0,0,0.0,0.0,0.0,81.0,3.0,0.0,12.0,8.0,7.0,4.0,331.0,82.0,475.7737067809192,0,0,0,0.0,0.0,1
